Jahr,Note,Bundesland,Anzahl
2022,1.9,NI,1236
2022,2,NI,1226
2022,2.1,NI,1273
2022,2.2,NI,1393
2022,2.3,NI,1422
2022,2.4,NI,1496
2022,2.5,NI,1617
2022,2.6,NI,1578
2022,2.7,NI,1494
2022,2.8,NI,1603
2022,2.9,NI,1563
2022,3,NI,1361
2022,3.1,NI,1327
2022,3.2,NI,1186
2022,3.3,NI,1002
2022,3.4,NI,820
2022,3.5,NI,482
2022,3.6,NI,225
2022,3.7,NI,76
2022,3.8,NI,23
2022,3.9,NI,1
2022,4,NI,1
2022,1,NW,2436
2022,1.1,NW,1238
2022,1.2,NW,1494
2022,1.3,NW,1798
2022,1.4,NW,2046
2022,1.5,NW,2221
2022,1.6,NW,2576
2022,1.7,NW,2740
2022,1.8,NW,2892
2022,1.9,NW,3378
2022,2,NW,3052
2022,2.1,NW,3372
2022,2.2,NW,3512
2022,2.3,NW,3700
2022,2.4,NW,3683
2022,2.5,NW,3880
2022,2.6,NW,3861
2022,2.7,NW,3929
2022,2.8,NW,3697
2022,2.9,NW,3946
2022,3,NW,3641
2022,3.1,NW,3333
2022,3.2,NW,3101
2022,3.3,NW,2690
2022,3.4,NW,2084
2022,3.5,NW,1452
2022,3.6,NW,792
2022,3.7,NW,294
2022,3.8,NW,61
2022,3.9,NW,6
2022,4,NW,4
2022,1,RP,373
2022,1.1,RP,216
2022,1.2,RP,293
2022,1.3,RP,360
2022,1.4,RP,368
2022,1.5,RP,445
2022,1.6,RP,525
2022,1.7,RP,600
2022,1.8,RP,600
2022,1.9,RP,620
2022,2,RP,608
2022,2.1,RP,697
2022,2.2,RP,749
2022,2.3,RP,737
2022,2.4,RP,750
2022,2.5,RP,796
2022,2.6,RP,722
2022,2.7,RP,806
2022,2.8,RP,796
2022,2.9,RP,787
2022,3,RP,802
2022,3.1,RP,679
2022,3.2,RP,638
2022,3.3,RP,590
2022,3.4,RP,455
2022,3.5,RP,271
2022,3.6,RP,141
2022,3.7,RP,49
2022,3.8,RP,6
2022,3.9,RP,8
2022,4,RP,12
2022,1,SH,224
2022,1.1,SH,129
2022,1.2,SH,178
2022,1.3,SH,197
2022,1.4,SH,239
2022,1.5,SH,305
2022,1.6,SH,346
2022,1.7,SH,364
2022,1.8,SH,409
2022,1.9,SH,429
2022,2,SH,473
2022,2.1,SH,519
2022,2.2,SH,539
2022,2.3,SH,549
2022,2.4,SH,600
2022,2.5,SH,578
2022,2.6,SH,628
2022,2.7,SH,618
2022,2.8,SH,606
2022,2.9,SH,588
2022,3,SH,593
2022,3.1,SH,550
2022,3.2,SH,488
2022,3.3,SH,382
2022,3.4,SH,293
2022,3.5,SH,210
2022,3.6,SH,108
2022,3.7,SH,41
2022,3.8,SH,23
2022,3.9,SH,1
2022,4,SH,3
2022,1,SL,138
2022,1.1,SL,57
2022,1.2,SL,83
2022,1.3,SL,81
2022,1.4,SL,100
2022,1.5,SL,94
2022,1.6,SL,118
2022,1.7,SL,131
2022,1.8,SL,133
2022,1.9,SL,149
2022,2,SL,143
2022,2.1,SL,154
2022,2.2,SL,139
2022,2.3,SL,134
2022,2.4,SL,173
2022,2.5,SL,157
2022,2.6,SL,162
2022,2.7,SL,140
2022,2.8,SL,168
2022,2.9,SL,145
2022,3,SL,141
2022,3.1,SL,130
2022,3.2,SL,110
2022,3.3,SL,83
2022,3.4,SL,57
2022,3.5,SL,40
2022,3.6,SL,12
2022,3.7,SL,4
2022,3.8,SL,0
2022,3.9,SL,0
2022,4,SL,0
2022,1,SN,542
2022,1.1,SN,266
2022,1.2,SN,388
2022,1.3,SN,477
2022,1.4,SN,486
2022,1.5,SN,571
2022,1.6,SN,624
2022,1.7,SN,640
2022,1.8,SN,680
2022,1.9,SN,745
2022,2,SN,685
2022,2.1,SN,698
2022,2.2,SN,719
2022,2.3,SN,680
2022,2.4,SN,665
2022,2.5,SN,627
2022,2.6,SN,606
2022,2.7,SN,554
2022,2.8,SN,469
2022,2.9,SN,514
2022,3,SN,375
2022,3.1,SN,322
2022,3.2,SN,265
2022,3.3,SN,162
2022,3.4,SN,97
2022,3.5,SN,32
2022,3.6,SN,16
2022,3.7,SN,3
2022,3.8,SN,0
2022,3.9,SN,0
2022,4,SN,0
2022,1,ST,176
2022,1.1,ST,100
2022,1.2,ST,132
2022,1.3,ST,151
2022,1.4,ST,172
2022,1.5,ST,194
2022,1.6,ST,179
2022,1.7,ST,216
2022,1.8,ST,237
2022,1.9,ST,270
2022,2,ST,278
2022,2.1,ST,240
2022,2.2,ST,277
2022,2.3,ST,281
2022,2.4,ST,269
2022,2.5,ST,294
2022,2.6,ST,265
2022,2.7,ST,278
2022,2.8,ST,284
2022,2.9,ST,244
2022,3,ST,231
2022,3.1,ST,200
2022,3.2,ST,170
2022,3.3,ST,119
2022,3.4,ST,63
2022,3.5,ST,41
2022,3.6,ST,1
2022,3.7,ST,0
2022,3.8,ST,0
2022,3.9,ST,0
2022,4,ST,0
2022,1,TH,299
2022,1.1,TH,175
2022,1.2,TH,241
2022,1.3,TH,224
2022,1.4,TH,313
2022,1.5,TH,307
2022,1.6,TH,325
2022,1.7,TH,331
2022,1.8,TH,321
2022,1.9,TH,366
2022,2,TH,343
2022,2.1,TH,331
2022,2.2,TH,330
2022,2.3,TH,303
2022,2.4,TH,312
2022,2.5,TH,314
2022,2.6,TH,269
2022,2.7,TH,281
2022,2.8,TH,236
2022,2.9,TH,195
2022,3,TH,159
2022,3.1,TH,113
2022,3.2,TH,92
2022,3.3,TH,50
2022,3.4,TH,40
2022,3.5,TH,17
2022,3.6,TH,3
2022,3.7,TH,2
2022,3.8,TH,0
2022,3.9,TH,0
2022,4,TH,0
